link;value
"http://dbpedia.org/class/yago/UEFAEuro1988Players"; 0.002236842105263158
"http://dbpedia.org/class/yago/WorksopTownF.C.Players"; 0.002236842105263158
"http://dbpedia.org/resource/Daniel_Agger"; 0.15000000000000002
"http://dbpedia.org/class/yago/2010FIFAWorldCupPlayers"; 0.02439363893872302
"http://dbpedia.org/class/yago/Absentee109757653"; 0.01666
"http://dbpedia.org/class/yago/Traveler109629752"; 0.030947735688956438
"http://dbpedia.org/class/yago/Br%C3%B8ndbyIFPlayers"; 0.003642857142857143
"http://dbpedia.org/class/yago/Exile110071332"; 0.011980952380952382
"http://dbpedia.org/class/yago/DanishExpatriateFootballers"; 0.003642857142857143
"http://dbpedia.org/class/yago/DanishExpatriatesInTheUnitedKingdom"; 0.003642857142857143
"http://dbpedia.org/class/yago/DanishFootballers"; 0.003642857142857143
"http://dbpedia.org/class/yago/DanishSuperligaPlayers"; 0.003642857142857143
"http://dbpedia.org/class/yago/DenmarkInternationalFootballers"; 0.003642857142857143
"http://dbpedia.org/class/yago/DenmarkUnder-21InternationalFootballers"; 0.003642857142857143
"http://dbpedia.org/class/yago/ExpatriateFootballersInEngland"; 0.015414394685861253
"http://dbpedia.org/class/yago/PeopleFromHvidovreMunicipality"; 0.003642857142857143
"http://dbpedia.org/resource/Didier_Drogba"; 0.15000000000000002
"http://dbpedia.org/class/yago/2006FIFAWorldCupPlayers"; 0.01411733584991993
"http://dbpedia.org/class/yago/Citizen109923673"; 0.005018617021276596
"http://dbpedia.org/class/yago/National109625401"; 0.006978590425531915
"http://dbpedia.org/class/yago/Emigrant110051975"; 0.0073244680851063835
"http://dbpedia.org/class/yago/Migrant110314952"; 0.008938563829787234
"http://dbpedia.org/class/yago/C%C3%B4teD'IvoireInternationalFootballers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/EAGuingampPlayers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/FrenchFootballers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/FrenchPeopleOfIvorianDescent"; 0.0027127659574468087
"http://dbpedia.org/class/yago/NaturalizedCitizensOfFrance"; 0.0027127659574468087
"http://dbpedia.org/class/yago/PeopleFromAbidjan"; 0.0027127659574468087
"http://dbpedia.org/class/yago/IvorianEmigrantsToFrance"; 0.0027127659574468087
"http://dbpedia.org/class/yago/IvorianEmigrantsToTheUnitedKingdom"; 0.0027127659574468087
"http://dbpedia.org/class/yago/IvorianExpatriateFootballers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/LeMansFCPlayers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/LevalloisSCPlayers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/Ligue2Players"; 0.0027127659574468087
"http://dbpedia.org/resource/FA_Cup_Final"; 0.15000000000000002
"http://dbpedia.org/class/yago/Contest107456188"; 0.05910631054687501
"http://dbpedia.org/class/yago/SocialEvent107288639"; 0.06617786396484376
"http://dbpedia.org/class/yago/Event100029378"; 0.09528906336855471
"http://dbpedia.org/class/yago/PsychologicalFeature100023100"; 0.1288993328393062
"http://dbpedia.org/class/yago/Final107466832"; 0.040999218750000004
"http://dbpedia.org/class/yago/Match107470671"; 0.050786835937500004
"http://dbpedia.org/class/yago/FACupFinals"; 0.0159375
"http://dbpedia.org/class/yago/CupFinal107467027"; 0.029484375
"http://dbpedia.org/resource/Frank_Lampard"; 0.15000000000000002
"http://dbpedia.org/class/yago/SwanseaCityA.F.C.Players"; 0.0037500000000000007
"http://dbpedia.org/class/yago/EnglandBInternationalFootballers"; 0.0037500000000000007
"http://dbpedia.org/class/yago/PeopleEducatedAtBrentwoodSchool(Essex)"; 0.0037500000000000007
"http://dbpedia.org/class/yago/PeopleFromRomford"; 0.0037500000000000007
"http://dbpedia.org/class/yago/UEFAEuro2004Players"; 0.01140456989247312
"http://dbpedia.org/class/yago/WestHamUnitedF.C.Players"; 0.013339653428939143
"http://dbpedia.org/resource/Geoff_Hurst"; 0.15000000000000002
"http://dbpedia.org/class/yago/1966FIFAWorldCupPlayers"; 0.005007701193685022
"http://dbpedia.org/class/yago/1970FIFAWorldCupPlayers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/Cricketer109977326"; 0.007025510204081632
"http://dbpedia.org/class/yago/SeattleSounders(NASL)Players"; 0.0026020408163265306
"http://dbpedia.org/class/yago/StokeCityF.C.Players"; 0.0026020408163265306
"http://dbpedia.org/class/yago/ChelseaF.C.Managers"; 0.005204081632653061
"http://dbpedia.org/class/yago/EnglishCricketers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/EssexCricketers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/FootballPlayersAndOfficialsAwardedKnighthoods"; 0.0026020408163265306
"http://dbpedia.org/class/yago/NorthAmericanSoccerLeague(1968%E2%80%931984)Players"; 0.0026020408163265306
"http://dbpedia.org/class/yago/PeopleAssociatedWithTheUniversityOfEastLondon"; 0.0026020408163265306
"http://dbpedia.org/class/yago/PeopleFromAshton-under-Lyne"; 0.0026020408163265306
"http://dbpedia.org/class/yago/TelfordUnitedF.C.Managers"; 0.0026020408163265306
"http://dbpedia.org/class/yago/TheFootballLeagueManagers"; 0.00847331240188383
"http://dbpedia.org/class/yago/UEFAEuro1968Players"; 0.0026020408163265306
"http://dbpedia.org/resource/Glen_Johnson_(English_footballer)"; 0.15000000000000002
"http://dbpedia.org/class/yago/AssociationFootballFullbacks"; 0.005851606323304437
"http://dbpedia.org/class/yago/Fullback110115430"; 0.010825471698113208
"http://dbpedia.org/class/yago/Back109830194"; 0.018646874999999997
"http://dbpedia.org/class/yago/RunningBack110543161"; 0.015053257266700664
"http://dbpedia.org/class/yago/PortsmouthF.C.Players"; 0.003445945945945946
"http://dbpedia.org/class/yago/PeopleFromGreenwich"; 0.003445945945945946
"http://dbpedia.org/class/yago/MillwallF.C.Players"; 0.003445945945945946
"http://dbpedia.org/resource/Goal_(sport)"; 0.15000000000000002
"http://dbpedia.org/class/yago/Collection107951464"; 0.08199843750000001
"http://dbpedia.org/class/yago/Law108441203"; 0.05896875
"http://dbpedia.org/class/yago/LawsOfAssociationFootball"; 0.031875
"http://dbpedia.org/resource/Good_(economics)"; 0.15000000000000002
"http://dbpedia.org/class/yago/Advantage105155821"; 0.054665625
"http://dbpedia.org/class/yago/Asset105154517"; 0.06771578125
"http://dbpedia.org/class/yago/Quality104723816"; 0.0788084140625
"http://dbpedia.org/class/yago/Attribute100024264"; 0.08823715195312501
"http://dbpedia.org/class/yago/Good105159725"; 0.03931250000000001
"http://dbpedia.org/class/yago/Goods"; 0.021250000000000005
"http://dbpedia.org/resource/Graham_Norton"; 0.15000000000000002
"http://dbpedia.org/class/yago/Actor109765278"; 0.012179166666666668
"http://dbpedia.org/class/yago/Performer110415638"; 0.04960676798691861
"http://dbpedia.org/class/yago/Adult109605289"; 0.007288750000000001
"http://dbpedia.org/class/yago/AlumniOfUniversityCollegeCork"; 0.002833333333333334
"http://dbpedia.org/class/yago/Alumnus109786338"; 0.005241666666666667
"http://dbpedia.org/class/yago/Scholar110557854"; 0.013145781250000002
"http://dbpedia.org/class/yago/BBCRadio2Presenters"; 0.002833333333333334
"http://dbpedia.org/class/yago/Presenter110466387"; 0.005241666666666667
"http://dbpedia.org/class/yago/Columnist109939154"; 0.005241666666666667
"http://dbpedia.org/class/yago/Comedian109940146"; 0.017775000000000003
"http://dbpedia.org/class/yago/Entertainer109616922"; 0.051714202401283924
"http://dbpedia.org/class/yago/Host110187130"; 0.005241666666666667
"http://dbpedia.org/class/yago/Survivor110681194"; 0.005241666666666667
"http://dbpedia.org/class/yago/Unfortunate109630641"; 0.007288750000000001
"http://dbpedia.org/class/yago/SurvivorsOfStabbing"; 0.002833333333333334
"http://dbpedia.org/class/yago/PeopleFromCountyCork"; 0.002833333333333334
"http://dbpedia.org/class/yago/PeopleFromDublin(city)"; 0.002833333333333334
"http://dbpedia.org/class/yago/GayActors"; 0.002833333333333334
"http://dbpedia.org/class/yago/GayComedians"; 0.002833333333333334
"http://dbpedia.org/class/yago/GayPeopleFromIreland"; 0.002833333333333334
"http://dbpedia.org/class/yago/IrishColumnists"; 0.002833333333333334
"http://dbpedia.org/class/yago/IrishExpatriatesInTheUnitedKingdom"; 0.002833333333333334
"http://dbpedia.org/class/yago/IrishMaleComedians"; 0.002833333333333334
"http://dbpedia.org/class/yago/IrishPeopleOfEnglishDescent"; 0.002833333333333334
"http://dbpedia.org/class/yago/IrishTelevisionTalkShowHosts"; 0.002833333333333334
"http://dbpedia.org/resource/Jay_Spearing"; 0.15000000000000002
"http://dbpedia.org/class/yago/PeopleFromWallasey"; 0.0055434782608695665
"http://dbpedia.org/class/yago/LeicesterCityF.C.Players"; 0.0055434782608695665
"http://dbpedia.org/resource/Jimmy_Armfield"; 0.15000000000000002
"http://dbpedia.org/class/yago/1962FIFAWorldCupPlayers"; 0.002405660377358491
"http://dbpedia.org/class/yago/BoltonWanderersF.C.Managers"; 0.002405660377358491
"http://dbpedia.org/class/yago/CommandingOfficer109941964"; 0.004450471698113208
"http://dbpedia.org/class/yago/MilitaryOfficer110317007"; 0.013126061320754718
"http://dbpedia.org/class/yago/Defender109614684"; 0.014218020833333336
"http://dbpedia.org/class/yago/Preserver110466918"; 0.018032644752358492
"http://dbpedia.org/class/yago/Lawman110249459"; 0.0061885613207547175
"http://dbpedia.org/class/yago/Serviceman110582746"; 0.017312812500000004
"http://dbpedia.org/class/yago/SkilledWorker110605985"; 0.020871551002358494
"http://dbpedia.org/class/yago/Sheriff110589140"; 0.004450471698113208
"http://dbpedia.org/class/yago/Worker109632518"; 0.02389647872936321
"http://dbpedia.org/class/yago/CommandersOfTheOrderOfTheBritishEmpire"; 0.002405660377358491
"http://dbpedia.org/class/yago/PeopleEducatedAtArnoldSchool"; 0.002405660377358491
"http://dbpedia.org/class/yago/PeopleFromDenton,GreaterManchester"; 0.002405660377358491
"http://dbpedia.org/class/yago/HighSheriffsOfLancashire"; 0.002405660377358491
"http://dbpedia.org/class/yago/LeedsUnitedA.F.C.Managers"; 0.002405660377358491
"http://dbpedia.org/resource/John_Terry"; 0.15000000000000002
"http://dbpedia.org/class/yago/AssociationFootballCentralDefenders"; 0.0035416666666666674
"http://dbpedia.org/class/yago/SenrabF.C.Players"; 0.0035416666666666674
"http://dbpedia.org/class/yago/NottinghamForestF.C.Players"; 0.006810897435897437
"http://dbpedia.org/class/yago/PeopleFromBarking"; 0.0035416666666666674
"http://dbpedia.org/resource/Jurgen,_A_Comedy_of_Justice"; 0.15000000000000002
"http://dbpedia.org/class/yago/1910sFantasyNovels"; 0.0051
"http://dbpedia.org/class/yago/Novel106367879"; 0.026775
"http://dbpedia.org/class/yago/1919Novels"; 0.0051
"http://dbpedia.org/class/yago/Act100030358"; 0.021176916468750005
"http://dbpedia.org/class/yago/AmericanFantasyNovels"; 0.0051
"http://dbpedia.org/class/yago/AmericanSatiricalNovels"; 0.0051
"http://dbpedia.org/class/yago/Communication100033020"; 0.030794229117187495
"http://dbpedia.org/class/yago/Controversy107183151"; 0.009435000000000002
"http://dbpedia.org/class/yago/Dispute107181935"; 0.013119750000000003
"http://dbpedia.org/class/yago/LiteraryComposition106364329"; 0.028779937499999998
"http://dbpedia.org/class/yago/Writing106362953"; 0.029562946874999996
"http://dbpedia.org/class/yago/Fiction106367107"; 0.027858749999999998
"http://dbpedia.org/class/yago/SpeechAct107160883"; 0.018914019375000004
"http://dbpedia.org/class/yago/WrittenCommunication106349220"; 0.030228504843749993
"http://purl.org/ontology/bibo/Book"; 0.0051
"http://www.openlinksw.com/virtpivot/icons/Book"; 0.004335
"http://www.wikidata.org/entity/Q386724"; 0.005967000000000001
"http://www.wikidata.org/entity/Q16686448"; 0.00507195
"http://www.wikidata.org/entity/Q571"; 0.0051
"http://www.wikidata.org/entity/Q340169"; 8.67E-4
"http://www.wikidata.org/entity/Q18593264"; 8.67E-4
"http://www.wikidata.org/entity/Q2342494"; 8.67E-4
"http://www.wikidata.org/entity/Q49848"; 8.67E-4
"http://dbpedia.org/ontology/Book"; 0.0051
"http://dbpedia.org/ontology/WrittenWork"; 0.009435000000000002
"http://dbpedia.org/ontology/Work"; 0.013119750000000003
"http://dbpedia.org/class/yago/Disagreement107180787"; 0.016251787500000003
"http://dbpedia.org/class/yago/NovelsByJamesBranchCabell"; 0.0051
"http://dbpedia.org/class/yago/ObscenityControversies"; 0.0051
"http://dbpedia.org/resource/Ken_Dodd"; 0.15000000000000002
"http://dbpedia.org/class/yago/ActorsFromLiverpool"; 0.0037500000000000007
"http://dbpedia.org/class/yago/Artist109812338"; 0.04304647153888084
"http://dbpedia.org/class/yago/Creator109614315"; 0.04330461708711848
"http://dbpedia.org/class/yago/Musician110339966"; 0.03681253833575583
"http://www.wikidata.org/entity/Q483501"; 0.0037500000000000007
"http://www.wikidata.org/entity/Q2500638"; 0.0031875000000000007
"http://dbpedia.org/ontology/Artist"; 0.006937500000000001
"http://dbpedia.org/ontology/Comedian"; 0.0037500000000000007
"http://dbpedia.org/class/yago/ComediansFromLiverpool"; 0.0037500000000000007
"http://dbpedia.org/class/yago/EnglishComedians"; 0.0037500000000000007
"http://dbpedia.org/class/yago/MusicHallPerformers"; 0.0037500000000000007
